5.267262450194976634e-05
1.548328355900735714e-04
2.507843154494791360e-04
3.414828383803707634e-04
4.249701517130636532e-04
4.975843383756044713e-04
5.337191541930836388e-04
5.258709574483379570e-04
5.164598074847835023e-04
5.034771653136155571e-04
4.914123023242518862e-04
4.775344606154199368e-04
4.645976044733894986e-04
4.526419349756954360e-04
4.405982173582270647e-04
4.285812575716313228e-04
4.188300348300935346e-04
4.122190397947200552e-04
4.028810113210088079e-04
4.339529096385148299e-04
4.978446562865704436e-04
5.782914847776921474e-04
6.543205990899057323e-04
7.327595225593267923e-04
8.029663172075356386e-04
8.710077034315962061e-04
9.392992728501417792e-04
1.005452528570764843e-03
1.071841485534436684e-03
1.123140279290188101e-03
1.117582270850002142e-03
1.091752333531739640e-03
1.070600931977367569e-03
1.046521538206971521e-03
1.020744894567410894e-03
9.952871748633697422e-04
9.709274219593697986e-04
9.468787455342930022e-04
9.233900274620343357e-04
9.004564811324109299e-04
8.802098093294108503e-04
8.648660843143325845e-04
8.494301993642564171e-04
8.779229160112325247e-04
9.349736618038515966e-04
9.974580200723358325e-04
1.060263963039435615e-03
1.121351005300319894e-03
1.179575180096948187e-03
1.232583870698082413e-03
1.283240658396313759e-03
1.328837615715608086e-03
1.377731276362037733e-03
1.424035001468005983e-03
1.431665214904653035e-03
1.394162185275320915e-03
1.372174721081985448e-03
1.340525573989040289e-03
1.307032832896847917e-03
1.277410554213975150e-03
1.247956754931727093e-03
1.219464377126840138e-03
1.192620473268156574e-03
1.171247607216719224e-03
1.145956590772391351e-03
1.127232409293618893e-03
1.132198278781967188e-03
1.147018721570427406e-03
1.200507330878601391e-03
1.259397052389912711e-03
1.326791344278781823e-03
1.377232428533425044e-03
1.427885670105143081e-03
1.477388380889815183e-03
1.522231774966621015e-03
1.568401980380479356e-03
1.611229791099705972e-03
1.644236669003776080e-03
1.661153817796087425e-03
1.656390970567393371e-03
1.607400703746131613e-03
1.570589224816476255e-03
1.538805988580336593e-03
1.499226847628672967e-03
1.462236360158813151e-03
1.425758214067162494e-03
1.391414685253271766e-03
1.358748556266928904e-03
1.327113106033796317e-03
1.299508799392277633e-03
1.284044855940362669e-03
1.301550877049867470e-03
1.296944341000037630e-03
1.319966663287724766e-03
1.351814308647095305e-03
1.395588749801808656e-03
1.443019915816961141e-03
1.488409443688400256e-03
1.528347384389313343e-03
1.563259389938072936e-03
1.578840668087455341e-03
1.595931843731398202e-03
1.586575443594512042e-03
1.562434423306743089e-03
1.527109536769568265e-03
1.478639222169277892e-03
1.439741028308032158e-03
1.404853279784777772e-03
1.374210798515722570e-03
1.347423610224548780e-03
1.322151860724233349e-03
1.290663121983516874e-03
1.258677493076681411e-03
1.228491346141728736e-03
1.201591345231604055e-03
1.220217624346936350e-03
1.256873402827377939e-03
1.302141280412802719e-03
1.354806647780521347e-03
1.398809616471838411e-03
1.453814715569773895e-03
1.511124395532164504e-03
1.571806405986308402e-03
1.619691268040936594e-03
1.656641735563678689e-03
1.682981711655528404e-03
1.678008353408779818e-03
1.637837426854409518e-03
1.599679910263155551e-03
1.552114624942482366e-03
1.514858233247992755e-03
1.482104153920073232e-03
1.450944352669137401e-03
1.416715454761555701e-03
1.381166452859620324e-03
1.347508113467716425e-03
1.315684938772864040e-03
1.288678442069332011e-03
1.267333710123317615e-03
1.294159395884688334e-03
1.371038899240955775e-03
